Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
2020-11-23 09:30:00-05:00,3116.698486328125,3120.0,3116.110107421875,3116.110107421875,183391,0,0,AMZN
2020-11-23 09:31:00-05:00,3117.510009765625,3128.949951171875,3117.510009765625,3128.7998046875,40314,0,0,AMZN
2020-11-23 09:32:00-05:00,3128.800048828125,3128.800048828125,3121.84912109375,3125.89990234375,33982,0,0,AMZN
2020-11-23 09:33:00-05:00,3125.89990234375,3131.22998046875,3124.919921875,3124.919921875,34922,0,0,AMZN
2020-11-23 09:34:00-05:00,3125.110107421875,3129.27001953125,3121.162109375,3122.719970703125,24699,0,0,AMZN
2020-11-23 09:35:00-05:00,3123.010009765625,3135.52490234375,3123.010009765625,3134.41748046875,37090,0,0,AMZN
2020-11-23 09:36:00-05:00,3133.5048828125,3135.909423828125,3131.68994140625,3135.44287109375,26958,0,0,AMZN
2020-11-23 09:37:00-05:00,3134.385009765625,3136.010009765625,3132.679931640625,3132.679931640625,30448,0,0,AMZN
2020-11-23 09:38:00-05:00,3133.550048828125,3138.39990234375,3132.989990234375,3135.9599609375,21278,0,0,AMZN
2020-11-23 09:39:00-05:00,3136.52490234375,3139.35009765625,3132.0,3135.468505859375,26526,0,0,AMZN
2020-11-23 09:40:00-05:00,3135.0,3137.844482421875,3133.489990234375,3133.489990234375,14049,0,0,AMZN
2020-11-23 09:41:00-05:00,3133.5,3133.5,3127.028076171875,3131.198974609375,23420,0,0,AMZN
2020-11-23 09:42:00-05:00,3131.199951171875,3133.1298828125,3128.0,3133.1298828125,15265,0,0,AMZN
2020-11-23 09:43:00-05:00,3132.304931640625,3132.68994140625,3129.044677734375,3130.70068359375,9679,0,0,AMZN
2020-11-23 09:44:00-05:00,3130.93994140625,3132.199951171875,3128.804931640625,3131.68994140625,9756,0,0,AMZN
2020-11-23 09:45:00-05:00,3131.68994140625,3137.0,3129.5,3129.5,25480,0,0,AMZN
2020-11-23 09:46:00-05:00,3130.955078125,3132.814453125,3130.06591796875,3131.35009765625,10781,0,0,AMZN
2020-11-23 09:47:00-05:00,3130.89990234375,3135.0,3130.830078125,3134.510009765625,17450,0,0,AMZN
2020-11-23 09:48:00-05:00,3135.0,3139.7451171875,3134.909912109375,3136.135009765625,26525,0,0,AMZN
2020-11-23 09:49:00-05:00,3135.489990234375,3136.5791015625,3135.026611328125,3135.239990234375,8117,0,0,AMZN
2020-11-23 09:50:00-05:00,3135.169921875,3138.02001953125,3134.074951171875,3134.074951171875,13569,0,0,AMZN
2020-11-23 09:51:00-05:00,3133.0712890625,3135.31005859375,3132.3798828125,3134.39990234375,9714,0,0,AMZN
2020-11-23 09:52:00-05:00,3134.47998046875,3137.0,3133.02001953125,3133.3798828125,10246,0,0,AMZN
2020-11-23 09:53:00-05:00,3133.72998046875,3133.89990234375,3132.139892578125,3133.02001953125,15529,0,0,AMZN
2020-11-23 09:54:00-05:00,3132.77001953125,3133.580078125,3129.02001953125,3132.2099609375,14237,0,0,AMZN
2020-11-23 09:55:00-05:00,3131.090087890625,3133.9599609375,3130.360107421875,3133.940185546875,8957,0,0,AMZN
2020-11-23 09:56:00-05:00,3133.320068359375,3134.127197265625,3128.0400390625,3128.84765625,12076,0,0,AMZN
2020-11-23 09:57:00-05:00,3128.844970703125,3128.844970703125,3124.72998046875,3126.2900390625,14596,0,0,AMZN
2020-11-23 09:58:00-05:00,3126.919921875,3129.510009765625,3126.919921875,3128.360107421875,8052,0,0,AMZN
2020-11-23 09:59:00-05:00,3127.199951171875,3127.40771484375,3124.360107421875,3124.719970703125,9416,0,0,AMZN
2020-11-23 10:00:00-05:00,3125.0,3127.0,3124.530029296875,3126.75,11809,0,0,AMZN
2020-11-23 10:01:00-05:00,3126.485107421875,3126.669921875,3123.10009765625,3123.972900390625,8344,0,0,AMZN
2020-11-23 10:02:00-05:00,3123.320068359375,3124.159912109375,3118.8798828125,3119.7548828125,18941,0,0,AMZN
2020-11-23 10:03:00-05:00,3119.425048828125,3119.909912109375,3118.35009765625,3118.35009765625,7929,0,0,AMZN
2020-11-23 10:04:00-05:00,3118.0,3118.0,3116.030029296875,3116.796875,14263,0,0,AMZN
2020-11-23 10:05:00-05:00,3116.0,3116.6298828125,3112.425048828125,3112.425048828125,27014,0,0,AMZN
2020-11-23 10:06:00-05:00,3112.010009765625,3112.510009765625,3105.550048828125,3105.739990234375,32079,0,0,AMZN
