Date,Open,Close
01/02/1976,100.860001,99.709999
01/03/1976,99.709999,102.769997
01/04/1976,102.769997,101.639999
01/05/1976,101.639999,100.18
01/06/1976,100.18,104.279999
01/07/1976,104.279999,103.440002
01/08/1976,103.440002,102.910004
01/09/1976,102.910004,105.239998
01/10/1976,105.239998,102.900002
01/11/1976,102.900002,102.099998
01/12/1976,102.099998,107.459999
01/01/1977,107.459999,102.029999
01/02/1977,102.029999,99.82
01/03/1977,99.82,98.419998
01/04/1977,98.419998,98.440002
01/05/1977,98.440002,96.120003
01/06/1977,96.120003,100.480003
01/07/1977,100.480003,98.849998
01/08/1977,98.849998,96.769997
01/09/1977,96.769997,96.529999
01/10/1977,96.529999,92.339996
01/11/1977,92.190002,94.830002
01/12/1977,94.830002,95.099998
01/01/1978,95.099998,89.25
01/02/1978,89.25,87.040001
01/03/1978,87.040001,89.209999
01/04/1978,89.199997,96.830002
01/05/1978,96.830002,97.239998
01/06/1978,97.239998,95.529999
01/07/1978,95.529999,100.68
01/08/1978,100.68,103.290001
01/09/1978,103.290001,102.540001
01/10/1978,102.540001,93.150002
01/11/1978,94.129997,94.699997
01/12/1978,95.010002,96.110001
01/01/1979,96.110001,99.93
01/02/1979,99.93,96.279999
01/03/1979,96.279999,101.589996
01/04/1979,101.559998,101.760002
01/05/1979,101.760002,99.080002
01/06/1979,99.080002,102.910004
01/07/1979,102.910004,103.809998
01/08/1979,103.809998,109.32
01/09/1979,109.32,109.32
01/10/1979,109.190002,101.82
01/11/1979,101.82,106.160004
01/12/1979,106.160004,107.940002
01/01/1980,107.940002,114.160004
01/02/1980,114.160004,113.660004
01/03/1980,113.660004,102.089996
01/04/1980,102.089996,106.290001
01/05/1980,106.290001,111.239998
01/06/1980,111.239998,114.239998
01/07/1980,114.239998,121.669998
01/08/1980,121.669998,122.379997
01/09/1980,122.379997,125.459999
01/10/1980,125.459999,127.470001
01/11/1980,127.470001,140.520004
01/12/1980,140.520004,135.759995
01/01/1981,135.759995,129.550003
01/02/1981,129.479996,131.270004
01/03/1981,131.270004,136
01/04/1981,136,132.809998
01/05/1981,132.809998,132.589996
01/06/1981,132.589996,131.210007
01/07/1981,131.210007,130.919998
01/08/1981,130.919998,122.790001
01/09/1981,122.790001,116.18
01/10/1981,116.18,121.889999
01/11/1981,122.349998,126.349998
01/12/1981,126.349998,122.550003
01/01/1982,122.550003,120.400002
01/02/1982,119.809998,113.110001
01/03/1982,113.110001,111.959999
01/04/1982,111.959999,116.440002
01/05/1982,115.959999,111.879997
01/06/1982,111.970001,109.610001
01/07/1982,109.519997,107.089996
01/08/1982,107.709999,119.510002
01/09/1982,119.519997,120.419998
01/10/1982,120.400002,133.720001
01/11/1982,133.720001,138.529999
01/12/1982,138.559998,140.639999
01/01/1983,140.649994,145.300003
01/02/1983,145.289993,148.059998
01/03/1983,148.070007,152.960007
01/04/1983,152.919998,164.429993
01/05/1983,164.410004,162.389999
01/06/1983,162.380005,167.639999
01/07/1983,168.110001,162.559998
01/08/1983,162.339996,164.399994
01/09/1983,164.399994,166.070007
01/10/1983,165.990005,163.550003
01/11/1983,163.550003,166.399994
01/12/1983,166.369995,164.929993
01/01/1984,164.929993,163.410004
01/02/1984,163.410004,157.059998
01/03/1984,157.059998,159.179993
01/04/1984,159.179993,160.050003
01/05/1984,160.050003,150.550003
01/06/1984,150.550003,153.179993
01/07/1984,153.160004,150.660004
01/08/1984,150.660004,166.679993
01/09/1984,166.679993,166.100006
01/10/1984,166.100006,166.089996
01/11/1984,166.089996,163.580002
01/12/1984,163.580002,167.240005
01/01/1985,167.199997,179.630005
01/02/1985,179.630005,181.179993
01/03/1985,181.179993,180.660004
01/04/1985,180.660004,179.830002
01/05/1985,179.830002,189.550003
01/06/1985,189.550003,191.850006
01/07/1985,191.850006,190.919998
01/08/1985,190.919998,188.630005
01/09/1985,188.630005,182.080002
01/10/1985,182.059998,189.820007
01/11/1985,189.820007,202.169998
01/12/1985,202.169998,211.279999
01/01/1986,211.279999,211.779999
01/02/1986,211.779999,226.919998
01/03/1986,226.919998,238.899994
01/04/1986,238.899994,235.520004
01/05/1986,235.520004,247.350006
01/06/1986,246.039993,250.839996
01/07/1986,250.669998,236.119995
01/08/1986,236.119995,252.929993
01/09/1986,252.929993,231.320007
01/10/1986,231.320007,243.979996
01/11/1986,243.970001,249.220001
01/12/1986,249.220001,242.169998
01/01/1987,242.169998,274.079987
01/02/1987,274.079987,284.200012
01/03/1987,284.170013,291.700012
01/04/1987,291.589996,288.359985
01/05/1987,286.98999,290.100006
01/06/1987,290.119995,304
01/07/1987,303.98999,318.660004
01/08/1987,318.619995,329.799988
01/09/1987,329.809998,321.829987
01/10/1987,321.829987,251.789993
01/11/1987,251.729996,230.300003
01/12/1987,230.320007,247.080002
01/01/1988,247.100006,257.070007
01/02/1988,257.049988,267.820007
01/03/1988,267.820007,258.890015
01/04/1988,258.890015,261.329987
01/05/1988,261.359985,262.160004
01/06/1988,262.160004,273.5
01/07/1988,273.5,272.019989
01/08/1988,272.029999,261.519989
01/09/1988,261.519989,271.910004
01/10/1988,271.890015,278.970001
01/11/1988,278.970001,273.700012
01/12/1988,273.679993,277.720001
01/01/1989,277.720001,297.470001
01/02/1989,297.470001,288.859985
01/03/1989,288.859985,294.869995
01/04/1989,294.869995,309.640015
01/05/1989,309.640015,320.519989
01/06/1989,320.51001,317.980011
01/07/1989,317.980011,346.079987
01/08/1989,346.079987,351.450012
01/09/1989,351.450012,349.149994
01/10/1989,349.149994,340.359985
01/11/1989,340.359985,345.98999
01/12/1989,346.01001,353.399994
01/01/1990,353.399994,329.079987
01/02/1990,329.079987,331.890015
01/03/1990,331.890015,339.940002
01/04/1990,339.940002,330.799988
01/05/1990,330.799988,361.230011
01/06/1990,361.26001,358.019989
01/07/1990,358.019989,356.149994
01/08/1990,356.149994,322.559998
01/09/1990,322.559998,306.049988
01/10/1990,306.100006,304
01/11/1990,303.98999,322.220001
01/12/1990,322.230011,330.220001
01/01/1991,330.200012,343.929993
01/02/1991,343.910004,367.070007
01/03/1991,367.070007,375.220001
01/04/1991,375.220001,375.339996
01/05/1991,375.350006,389.829987
01/06/1991,389.809998,371.160004
01/07/1991,371.179993,387.809998
01/08/1991,387.809998,395.429993
01/09/1991,395.429993,387.859985
01/10/1991,387.859985,392.450012
01/11/1991,392.459991,375.220001
01/12/1991,375.109985,417.089996
01/01/1992,417.029999,408.779999
01/02/1992,408.790009,412.700012
01/03/1992,412.679993,403.690002
01/04/1992,403.670013,414.950012
01/05/1992,414.950012,415.350006
01/06/1992,415.350006,408.140015
01/07/1992,408.200012,424.209991
01/08/1992,424.190002,414.029999
01/09/1992,414.029999,417.799988
01/10/1992,417.799988,418.679993
01/11/1992,418.660004,431.350006
01/12/1992,431.350006,435.709991
01/01/1993,435.700012,438.779999
01/02/1993,438.779999,443.380005
01/03/1993,443.380005,451.670013
01/04/1993,451.670013,440.190002
01/05/1993,440.190002,450.190002
01/06/1993,450.230011,450.529999
01/07/1993,450.540009,448.130005
01/08/1993,448.130005,463.559998
01/09/1993,463.549988,458.929993
01/10/1993,458.929993,467.829987
01/11/1993,467.829987,461.790009
01/12/1993,461.929993,466.450012
01/01/1994,466.51001,481.609985
01/02/1994,481.600006,467.140015
01/03/1994,467.190002,445.769989
01/04/1994,445.660004,450.910004
01/05/1994,450.910004,456.5
01/06/1994,456.5,444.269989
01/07/1994,444.269989,458.26001
01/08/1994,458.279999,475.48999
01/09/1994,475.48999,462.709991
01/10/1994,462.690002,472.350006
01/11/1994,472.26001,453.690002
01/12/1994,453.549988,459.269989
01/01/1995,459.209991,470.420013
01/02/1995,470.420013,487.390015
01/03/1995,487.390015,500.709991
01/04/1995,500.700012,514.710022
01/05/1995,514.76001,533.400024
01/06/1995,533.400024,544.75
01/07/1995,544.75,562.059998
01/08/1995,562.059998,561.880005
01/09/1995,561.880005,584.409973
01/10/1995,584.409973,581.5
01/11/1995,581.5,605.369995
01/12/1995,605.369995,615.929993
01/01/1996,615.929993,636.02002
01/02/1996,636.02002,640.429993
01/03/1996,640.429993,645.5
01/04/1996,645.5,654.169983
01/05/1996,654.169983,669.119995
01/06/1996,669.119995,670.630005
01/07/1996,670.630005,639.950012
01/08/1996,639.950012,651.98999
01/09/1996,651.98999,687.330017
01/10/1996,687.309998,705.27002
01/11/1996,705.27002,757.02002
01/12/1996,757.02002,740.73999
01/01/1997,740.73999,786.159973
01/02/1997,786.159973,790.820007
01/03/1997,790.820007,757.119995
01/04/1997,757.119995,801.340027
01/05/1997,801.340027,848.280029
01/06/1997,848.280029,885.140015
01/07/1997,885.140015,954.309998
01/08/1997,954.289978,899.469971
01/09/1997,899.469971,947.280029
01/10/1997,947.280029,914.619995
01/11/1997,914.619995,955.400024
01/12/1997,955.400024,970.429993
01/01/1998,970.429993,980.280029
01/02/1998,980.280029,1049.339966
01/03/1998,1049.339966,1101.75
01/04/1998,1101.75,1111.75
01/05/1998,1111.75,1090.819946
01/06/1998,1090.819946,1133.839966
01/07/1998,1133.839966,1120.670044
01/08/1998,1120.670044,957.280029
01/09/1998,957.280029,1017.01001
01/10/1998,1017.01001,1098.670044
01/11/1998,1098.670044,1163.630005
01/12/1998,1163.630005,1229.22998
01/01/1999,1229.22998,1279.640015
01/02/1999,1279.640015,1238.329956
01/03/1999,1238.329956,1286.369995
01/04/1999,1286.369995,1335.180054
01/05/1999,1335.180054,1301.839966
01/06/1999,1301.839966,1372.709961
01/07/1999,1372.709961,1328.719971
01/08/1999,1328.719971,1320.410034
01/09/1999,1320.410034,1282.709961
01/10/1999,1282.709961,1362.930054
01/11/1999,1362.930054,1388.910034
01/12/1999,1388.910034,1469.25
01/01/2000,1469.25,1394.459961
01/02/2000,1394.459961,1366.420044
01/03/2000,1366.420044,1498.579956
01/04/2000,1498.579956,1452.430054
01/05/2000,1452.430054,1420.599976
01/06/2000,1420.599976,1454.599976
01/07/2000,1454.599976,1430.829956
01/08/2000,1430.829956,1517.680054
01/09/2000,1517.680054,1436.51001
01/10/2000,1436.52002,1429.400024
01/11/2000,1429.400024,1314.949951
01/12/2000,1314.949951,1320.280029
01/01/2001,1320.280029,1366.01001
01/02/2001,1366.01001,1239.939941
01/03/2001,1239.939941,1160.329956
01/04/2001,1160.329956,1249.459961
01/05/2001,1249.459961,1255.819946
01/06/2001,1255.819946,1224.380005
01/07/2001,1224.420044,1211.22998
01/08/2001,1211.22998,1133.579956
01/09/2001,1133.579956,1040.939941
01/10/2001,1040.939941,1059.780029
01/11/2001,1059.780029,1139.449951
01/12/2001,1139.449951,1148.079956
01/01/2002,1148.079956,1130.199951
01/02/2002,1130.199951,1106.72998
01/03/2002,1106.72998,1147.390015
01/04/2002,1147.390015,1076.920044
01/05/2002,1076.920044,1067.140015
01/06/2002,1067.140015,989.820007
01/07/2002,989.820007,911.619995
01/08/2002,911.619995,916.070007
01/09/2002,916.070007,815.280029
01/10/2002,815.280029,885.76001
01/11/2002,885.76001,936.309998
01/12/2002,936.309998,879.820007
01/01/2003,879.820007,855.700012
01/02/2003,855.700012,841.150024
01/03/2003,841.150024,848.179993
01/04/2003,848.179993,916.919983
01/05/2003,916.919983,963.590027
01/06/2003,963.590027,974.5
01/07/2003,974.5,990.309998
01/08/2003,990.309998,1008.01001
01/09/2003,1008.01001,995.969971
01/10/2003,995.969971,1050.709961
01/11/2003,1050.709961,1058.199951
01/12/2003,1058.199951,1111.920044
01/01/2004,1111.920044,1131.130005
01/02/2004,1131.130005,1144.939941
01/03/2004,1144.939941,1126.209961
01/04/2004,1126.209961,1107.300049
01/05/2004,1107.300049,1120.680054
01/06/2004,1120.680054,1140.839966
01/07/2004,1140.839966,1101.719971
01/08/2004,1101.719971,1104.23999
01/09/2004,1104.23999,1114.579956
01/10/2004,1114.579956,1130.199951
01/11/2004,1130.199951,1173.819946
01/12/2004,1173.780029,1211.920044
01/01/2005,1211.920044,1181.27002
01/02/2005,1181.27002,1203.599976
01/03/2005,1203.599976,1180.589966
01/04/2005,1180.589966,1156.849976
01/05/2005,1156.849976,1191.5
01/06/2005,1191.5,1191.329956
01/07/2005,1191.329956,1234.180054
01/08/2005,1234.180054,1220.329956
01/09/2005,1220.329956,1228.810059
01/10/2005,1228.810059,1207.01001
01/11/2005,1207.01001,1249.47998
01/12/2005,1249.47998,1248.290039
01/01/2006,1248.290039,1280.079956
01/02/2006,1280.079956,1280.660034
01/03/2006,1280.660034,1294.869995
01/04/2006,1302.880005,1310.609985
01/05/2006,1310.609985,1270.089966
01/06/2006,1270.050049,1270.199951
01/07/2006,1270.060059,1276.660034
01/08/2006,1278.530029,1303.819946
01/09/2006,1303.800049,1335.849976
01/10/2006,1335.819946,1377.939941
01/11/2006,1377.76001,1400.630005
01/12/2006,1400.630005,1418.300049
01/01/2007,1418.030029,1438.23999
01/02/2007,1437.900024,1406.819946
01/03/2007,1406.800049,1420.859985
01/04/2007,1420.829956,1482.369995
01/05/2007,1482.369995,1530.619995
01/06/2007,1530.619995,1503.349976
01/07/2007,1504.660034,1455.27002
01/08/2007,1455.180054,1473.98999
01/09/2007,1473.959961,1526.75
01/10/2007,1527.290039,1549.380005
01/11/2007,1545.790039,1481.140015
01/12/2007,1479.630005,1468.359985
01/01/2008,1467.969971,1378.550049
01/02/2008,1378.599976,1330.630005
01/03/2008,1330.449951,1322.699951
01/04/2008,1326.410034,1385.589966
01/05/2008,1385.969971,1400.380005
01/06/2008,1399.619995,1280
01/07/2008,1276.689941,1267.380005
01/08/2008,1269.420044,1282.829956
01/09/2008,1287.829956,1166.359985
01/10/2008,1164.170044,968.75
01/11/2008,968.669983,896.23999
01/12/2008,888.609985,903.25
01/01/2009,902.98999,825.880005
01/02/2009,823.090027,735.090027
01/03/2009,729.570007,797.869995
01/04/2009,793.590027,872.809998
01/05/2009,872.73999,919.140015
01/06/2009,923.26001,919.320007
01/07/2009,920.820007,987.47998
01/08/2009,990.219971,1020.619995
01/09/2009,1019.52002,1057.079956
01/10/2009,1054.910034,1036.189941
01/11/2009,1036.180054,1095.630005
01/12/2009,1098.890015,1115.099976
01/01/2010,1116.560059,1073.869995
01/02/2010,1073.890015,1104.48999
01/03/2010,1105.359985,1169.430054
01/04/2010,1171.22998,1186.689941
01/05/2010,1188.579956,1089.410034
01/06/2010,1087.300049,1030.709961
01/07/2010,1031.099976,1101.599976
01/08/2010,1107.530029,1049.329956
01/09/2010,1049.719971,1141.199951
01/10/2010,1143.48999,1183.26001
01/11/2010,1185.709961,1180.550049
01/12/2010,1186.599976,1257.640015
01/01/2011,1257.619995,1286.119995
01/02/2011,1289.140015,1327.219971
01/03/2011,1328.640015,1325.829956
01/04/2011,1329.47998,1363.609985
01/05/2011,1365.209961,1345.199951
01/06/2011,1345.199951,1320.640015
01/07/2011,1320.640015,1292.280029
01/08/2011,1292.589966,1218.890015
01/09/2011,1219.119995,1131.420044
01/10/2011,1131.209961,1253.300049
01/11/2011,1251,1246.959961
01/12/2011,1246.910034,1257.599976
01/01/2012,1258.859985,1312.410034
01/02/2012,1312.449951,1365.680054
01/03/2012,1365.900024,1408.469971
01/04/2012,1408.469971,1397.910034
01/05/2012,1397.859985,1310.329956
01/06/2012,1309.869995,1362.160034
01/07/2012,1362.329956,1379.319946
01/08/2012,1379.319946,1406.579956
01/09/2012,1406.540039,1440.670044
01/10/2012,1440.900024,1412.160034
01/11/2012,1412.199951,1416.180054
01/12/2012,1416.339966,1426.189941
01/01/2013,1426.189941,1498.109985
01/02/2013,1498.109985,1514.680054
01/03/2013,1514.680054,1569.189941
01/04/2013,1569.180054,1597.569946
01/05/2013,1597.550049,1630.73999
01/06/2013,1631.709961,1606.280029
01/07/2013,1609.780029,1685.72998
01/08/2013,1689.420044,1632.969971
01/09/2013,1635.949951,1681.550049
01/10/2013,1682.410034,1756.540039
01/11/2013,1758.699951,1805.810059
01/12/2013,1806.550049,1848.359985
01/01/2014,1845.859985,1782.589966
01/02/2014,1782.680054,1859.449951
01/03/2014,1857.680054,1872.339966
01/04/2014,1873.959961,1883.949951
01/05/2014,1884.390015,1923.569946
01/06/2014,1923.869995,1960.22998
01/07/2014,1962.290039,1930.670044
01/08/2014,1929.800049,2003.369995
01/09/2014,2004.069946,1972.290039
01/10/2014,1971.439941,2018.050049
01/11/2014,2018.209961,2067.560059
01/12/2014,2065.780029,2058.899902
01/01/2015,2058.899902,1994.98999
01/02/2015,1996.670044,2104.5
01/03/2015,2105.22998,2067.889893
01/04/2015,2067.629883,2085.51001
01/05/2015,2087.379883,2107.389893
01/06/2015,2108.639893,2063.110107
01/07/2015,2067,2103.840088
01/08/2015,2104.48999,1972.180054
01/09/2015,1970.089966,1920.030029
01/10/2015,1919.650024,2079.360107
01/11/2015,2080.76001,2080.409912
01/12/2015,2082.929932,2043.939941
01/01/2016,2038.199951,1940.23999
01/02/2016,1936.939941,1932.22998
01/03/2016,1937.089966,2059.73999
01/04/2016,2056.620117,2065.300049
01/05/2016,2067.169922,2096.949951
01/06/2016,2093.939941,2098.860107
01/07/2016,2099.340088,2173.600098
01/08/2016,2173.149902,2170.949951
01/09/2016,2171.330078,2168.27002
01/10/2016,2164.330078,2126.149902
01/11/2016,2128.679932,2198.810059
01/12/2016,2200.169922,2238.830078
01/01/2017,2251.570068,2278.870117
01/02/2017,2285.590088,2363.639893
01/03/2017,2380.129883,2362.719971
01/04/2017,2362.340088,2384.199951
01/05/2017,2388.5,2411.800049
01/06/2017,2415.649902,2423.409912
01/07/2017,2431.389893,2470.300049
